Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(274)org.joda.time.field.OffsetDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(603)org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(626)org.joda.time.chrono.BasicYearDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(738)org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1664)org.joda.time.field.ZeroIsMaxDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1667)org.joda.time.field.BaseDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1668)org.joda.time.chrono.BasicWeekyearDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)	1	X						1
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)	2	X				X		17
(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)->(1674)org.joda.time.field.DividedDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(274)org.joda.time.field.OffsetDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(603)org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(626)org.joda.time.chrono.BasicYearDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(738)org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1664)org.joda.time.field.ZeroIsMaxDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1667)org.joda.time.field.BaseDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1668)org.joda.time.chrono.BasicWeekyearDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)	2	X				X		17
(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)->(1674)org.joda.time.field.DividedDateTimeField.add(long,int)	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(235)org.joda.time.field.MillisDurationField.add(long,int)	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(245)org.joda.time.field.PreciseDurationField.add(long,int)	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(553)org.joda.time.chrono.GJEraDateTimeField.getDurationField()	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(586)org.joda.time.chrono.BasicSingleEraDateTimeField.getDurationField()	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2227)org.joda.time.field.UnsupportedDurationField.add(long,int)	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2305)org.joda.time.field.ScaledDurationField.add(long,int)	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2348)org.joda.time.field.DecoratedDateTimeField.getDurationField()	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2356)org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField.add(long,int)	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2357)org.joda.time.chrono.ZonedChronology$ZonedDurationField.add(long,int)	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2358)org.joda.time.chrono.LimitChronology$LimitDurationField.add(long,int)	2	X				X		17
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2359)org.joda.time.field.DelegatedDurationField.add(long,int)	1	X						1
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2360)org.joda.time.field.DecoratedDurationField.add(long,int)	1	X						1
(1667)org.joda.time.field.BaseDateTimeField.add(long,int)->(2361)org.joda.time.chrono.GJChronology$LinkedDurationField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(274)org.joda.time.field.OffsetDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(603)org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(626)org.joda.time.chrono.BasicYearDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(738)org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1664)org.joda.time.field.ZeroIsMaxDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1667)org.joda.time.field.BaseDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1668)org.joda.time.chrono.BasicWeekyearDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)	1	X						1
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)	2	X				X		17
(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)->(1674)org.joda.time.field.DividedDateTimeField.add(long,int)	2	X				X		17
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(235)org.joda.time.field.MillisDurationField.add(long,int)	2	X				X		17
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(245)org.joda.time.field.PreciseDurationField.add(long,int)	2	X				X		17
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(2227)org.joda.time.field.UnsupportedDurationField.add(long,int)	2	X				X		17
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(2305)org.joda.time.field.ScaledDurationField.add(long,int)	2	X				X		17
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(2356)org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField.add(long,int)	2	X				X		17
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(2357)org.joda.time.chrono.ZonedChronology$ZonedDurationField.add(long,int)	2	X				X		17
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(2358)org.joda.time.chrono.LimitChronology$LimitDurationField.add(long,int)	2	X				X		17
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(2359)org.joda.time.field.DelegatedDurationField.add(long,int)	1	X						1
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(2360)org.joda.time.field.DecoratedDurationField.add(long,int)	1	X						1
(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)->(2361)org.joda.time.chrono.GJChronology$LinkedDurationField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(274)org.joda.time.field.OffsetDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(603)org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(626)org.joda.time.chrono.BasicYearDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(738)org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1664)org.joda.time.field.ZeroIsMaxDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1667)org.joda.time.field.BaseDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1668)org.joda.time.chrono.BasicWeekyearDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)	2	X				X		17
(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)->(1674)org.joda.time.field.DividedDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(274)org.joda.time.field.OffsetDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(603)org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(626)org.joda.time.chrono.BasicYearDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(738)org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1664)org.joda.time.field.ZeroIsMaxDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1667)org.joda.time.field.BaseDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1668)org.joda.time.chrono.BasicWeekyearDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)	2	X				X		17
(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)->(1674)org.joda.time.field.DividedDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(274)org.joda.time.field.OffsetDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(603)org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(626)org.joda.time.chrono.BasicYearDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(738)org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1664)org.joda.time.field.ZeroIsMaxDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1667)org.joda.time.field.BaseDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1668)org.joda.time.chrono.BasicWeekyearDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)	1	X						1
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)	2	X				X		17
(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)->(1674)org.joda.time.field.DividedDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(274)org.joda.time.field.OffsetDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(603)org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(626)org.joda.time.chrono.BasicYearDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(738)org.joda.time.chrono.GJChronology$ImpreciseCutoverField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1664)org.joda.time.field.ZeroIsMaxDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1665)org.joda.time.chrono.GJChronology$CutoverField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1666)org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1667)org.joda.time.field.BaseDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1668)org.joda.time.chrono.BasicWeekyearDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1669)org.joda.time.field.DelegatedDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1670)org.joda.time.field.UnsupportedDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1671)org.joda.time.chrono.ISOYearOfEraDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1672)org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1673)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.add(long,int)	2	X				X		17
(1674)org.joda.time.field.DividedDateTimeField.add(long,int)->(1674)org.joda.time.field.DividedDateTimeField.add(long,int)	2	X				X		17
(1675)org.joda.time.LocalTime$Property.addCopy(long)->(275)org.joda.time.field.OffsetDateTimeField.add(long,long)	1	X						1
(1675)org.joda.time.LocalTime$Property.addCopy(long)->(605)org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(long,long)	1	X						1
